comment_id,video_id,parent_id,split,text,predicted_discourse_act,human_annotator_1,human_annotator_2,adjudicated_label,annotation_confidence,ambiguity_reason,off_topic_flag,annotation_notes
UgwqeGqQByqF-bIpvqR4AaABAg,5Zi4qGpGop4,TOP_LEVEL,train,Bagaimana para ilmuwan dan astronot itu memotret galaksi Bimasakti padahal kita berada di galaksi Bimasakti? #Kokbisa #ask #Beranibertanya,Question,,,,,,,
Ugxf9czHCsADQTeKiGx4AaABAg,2EVv7dmTFik,TOP_LEVEL,train,kalo tanpa ada matahari kita tak bisa hidup,Opinion,,,,,,,
UgyKTYiej-rnxOmslyF4AaABAg.8zRsB2j3OzFA4pWdRp4By9,QK01ROEqJ1A,UgyKTYiej-rnxOmslyF4AaABAg,train,"Jangan ngetawain Lo, kalau multiverse beneran ada itu tetap di hitung alam materi. Itu aja udah banyak dan luas pula, di tambah alam ghaib atau apalah itu yg terdiri dari asgard, Midgard, Jotunheim, swalftalheim, alfheim  yg jumlahnya ada 9 itu dan itu semua di wadahi sama tubuh tuhan yg di film Thor yg di panggil buat ngidupin anak nya itu sebenarnya itu gambaran tuhan yg mewadahi seluruh alam multiverse beserta dimensi2nya.",Agreement,,,,,,,
UgxGub5Do2JJHiKhVFR4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,dan sekarang plis stay at home :),Opinion,,,,,,,
UgzlkmqDE4ECmcaFSOp4AaABAg.8krJ4IAM1ki8krOZ5xbzVd,YxgOhIQJX3Q,UgzlkmqDE4ECmcaFSOp4AaABAg,train,Karna hipnotis  itu mitos..  ad di video  sebelumnya,Opinion,,,,,,,
UgxysV9uuHGw_wz4agp4AaABAg,AxyPASIXz1k,TOP_LEVEL,train,3:45 hataraku saibou,Opinion,,,,,,,
UgwhcFmPt1LsnpkznOZ4AaABAg,21seK8tKSYI,TOP_LEVEL,test,"Bang...kalo bumi bulat ,knp benda yg sebenarnya lurus ga keliatan bengkok..dan sebaliknya benda yg sebenarnya bengkok g keliatan lurus",Correction,,,,,,,
UgyKKG4W2bcZf6U-uNF4AaABAg.9QKn7mDl4Kj9SWJimkz_hb,iq0yOkj3d28,UgyKKG4W2bcZf6U-uNF4AaABAg,train,Emang ada videonya,Opinion,,,,,,,
UgzpgqEtCyu5n-IMcrx4AaABAg.8eChvao0tsU8f0PhTZtJoT,21seK8tKSYI,UgzpgqEtCyu5n-IMcrx4AaABAg,test,"Arif Faris di sekolah gak pernah ada pelajaran ngukur jarak matahari ke bumi, makanya saya juga kesel kenapa gak ada.",Experience,,,,,,,
UgiF6RSmOyhW-ngCoAEC.8LxK-CDR4GZ8jPahAy7NYx,FjFsx6iQE3Y,UgiF6RSmOyhW-ngCoAEC,train,"Dan satu hal lg boss' boss kan sering lihat bintang kan bersinar malam hari ? It sinar terang bukan sinar yg boss lihat mlm it juga sampai ke bumi? Melaikan it sinar yg entah udah berapa pulih ribuh tahun lalu dari sebuah bintang ( bintang disini bukan bintang bintang pljrn kt di SD malaikan bintang it adlh matahari klo di tata surya kita ) sementara bumi mars venus dll it di sebut planet ) dan sinar it entah dari bintang mana dan udh beibuh ribuh tahun traveller baru sampe ke bumi' dan itlah bintang yg sering kita lihat di mlm hari yg cerah :) luar biasa yah,,,",Disagreement,,,,,,,
Ugwf9vpQa-J4eh0APTV4AaABAg,5_9wU8yJZ8w,TOP_LEVEL,val,Anjirrr gua nonton jam set 3 malam keluarga gua udh pada tidur gua gedein suaranya pas di ending nya ngagetin anjrit langsung pada bangun,Opinion,,,,,,,
UgyRIoOMsdA7eROCnwt4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Merinding gua ngeliatnya,Opinion,,,,,,,
UgxgcBwQ7mHl-E_OuvR4AaABAg.8jjqMTVBmyf8nGLTEmm-4y,21seK8tKSYI,UgxgcBwQ7mHl-E_OuvR4AaABAg,test,Max's 69 kalo menurut Anda NASA itu bohong sebutkan bohong nya di mana!?,Question,,,,,,,
UgwXC6gf15LUiUREveJ4AaABAg,JRJ1ngbUe6A,TOP_LEVEL,train,musiknya kekencengan,Opinion,,,,,,,
UgzZmBXYrxVCNbJwPQJ4AaABAg.9lxyb3w9CWN9mKu8Oxv_7P,QK01ROEqJ1A,UgzZmBXYrxVCNbJwPQJ4AaABAg,train,Iya sampe sekarang masih (mungkin) dan tonton aja videonya,Suggestion,,,,,,,
Uggr6P_gGdJ7QXgCoAEC,PEbhbW4rgy4,TOP_LEVEL,train,kenapa kita kalo panas-panasan kulit kita menjadi gelap?,Question,,,,,,,
Ugx8Wb8mHBVO-U59fER4AaABAg.9HkboIOVK9C9I4hJVwIMcM,QK01ROEqJ1A,Ugx8Wb8mHBVO-U59fER4AaABAg,train,Gw 4x     Edit : dan setelah beberapa hari gw udah nonton 10 kali dan bahkan lagi belajar di tayangin🤣,Opinion,,,,,,,
Ugx2HXxh-sGbysy1mbR4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Sumpah ni video bisa ngalahin Mak gua dosen Mak gua aja gak tau good job for this channel,Opinion,,,,,,,
UgwSbPygdJk2ezbhyF14AaABAg,impJiSfof9E,TOP_LEVEL,train,Cibakutense 😁,Opinion,,,,,,,
UgggFcj4EP6loHgCoAEC,Tx87wEaDtxo,TOP_LEVEL,train,yang di pantat itu blackhole juga ga yah?,Question,,,,,,,
UgxahE8CAzQNaCxK6-p4AaABAg,rloh5wZxFrU,TOP_LEVEL,train,"komentar nya kok dikit sih ya ,kayaknya dulu engga",Question,,,,,,,
UgwFI2YGGvzWjOhG88x4AaABAg.8_DllOhkwQT9ajMxYIQw_b,FjFsx6iQE3Y,UgwFI2YGGvzWjOhG88x4AaABAg,train,Kalah sama ATTA HALILINTAR,Agreement,,,,,,,
UgwpLoZoKH7fa5QjGNZ4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,"Sumpah dah, w kalok namanya misteri2 alam semesta selalu suka,, the best👍",Praise,,,,,,,
Ugx_1nRdbUX8wqJ_dYd4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Gila keren banget ini konten!!! Banyakin dong konten ilmiah kayak gini!!!,Praise,,,,,,,
UgwM1qXTjhHsLJZYCRV4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Kok anda bisa tahu,Question,,,,,,,
UggHWy4snsFg9HgCoAEC,iq0yOkj3d28,TOP_LEVEL,train,"min,apakah manusia bisa membangun lift luar angkasa?",Question,,,,,,,
Ugw5cE8AgjrEvp-nSkN4AaABAg,uA3cMFjqfaM,TOP_LEVEL,train,Bang kok bakso mulu klo setiap ada konten,Question,,,,,,,
UgyPj1pfqrudYMO36OV4AaABAg,qis44fqpuAU,TOP_LEVEL,train,Pergi ke masa lalu dan masa depan,Opinion,,,,,,,
UgwsksS9ZH6GzerC_xp4AaABAg,RBFhyVux3IE,TOP_LEVEL,train,youtuber fav ads cuma di awal dan akhir,Opinion,,,,,,,
UgyyaOzeL7XYdVvMkzJ4AaABAg.9LYfy0BhYax9Pb8FGexT6-,T9ttUfGG7EE,UgyyaOzeL7XYdVvMkzJ4AaABAg,train,Ntar 2024 baru balik kesana,Opinion,,,,,,,
UggQsu22CfbmBngCoAEC.8FaRrJy9VVU8FbuRUwhDDB,NVDIHTGVcLc,UggQsu22CfbmBngCoAEC,val,+Ridwan Afwan Karim aku suka sama orang yang suka nanyak mangkanya aku buat sederhana,Experience,,,,,,,
Ugwilo_Ki8t5o5T7LpV4AaABAg.8jSRXwNnrm38jS_WrvydSM,qis44fqpuAU,Ugwilo_Ki8t5o5T7LpV4AaABAg,train,"ERIC SHOW ternyata pas lu dateng ke masa depan semuanya hampa, karena bumi lenyap",Opinion,,,,,,,
Ugwo_nEbDv3Q6UDp2454AaABAg,qis44fqpuAU,TOP_LEVEL,train,"Jika saya ke masa lalu, saya akan berusaha menghancurkan 2 negara Lucknut, Israel dan Ameriki",Opinion,,,,,,,
Uggu5LrkNo2Ar3gCoAEC,FjFsx6iQE3Y,TOP_LEVEL,train,"late upload but nice like usual..  btw, demam starwars ya min? hahaha...",Question,,,,,,,
UggsKDCVpLuxSHgCoAEC,PEbhbW4rgy4,TOP_LEVEL,train,"Min, Kenapa Badan tiba tiba memar padahal gak kenapa kenapa ?",Question,,,,,,,
Uggl5y_8qmgnvHgCoAEC.8MlXN4IdOlU8MwoSMi1GSg,uA3cMFjqfaM,Uggl5y_8qmgnvHgCoAEC,train,Bener juga lu,Agreement,,,,,,,
Ugj15DvFpKJm3XgCoAEC,YljSXjd4lnk,TOP_LEVEL,train,"Maaf, kok ini baling-baling bambu ini emang baling-baling Doraemon,    ya?",Question,,,,,,,
Ugxekw1s3x7p1WpWCuB4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,"Kobi, knapa para ilmuan bisa mengetahui dan membuat ilustrasi galaxy! padahal belum pernah keluar galaxy?",Experience,,,,,,,
UgzLmEyMzt-F37-MNwJ4AaABAg,qis44fqpuAU,TOP_LEVEL,train,Masa depan,Opinion,,,,,,,
Ugz38zYXK7TEkix2GhV4AaABAg.8u52JQHyS089RzOEoMPJB2,H_5TPzquRyo,Ugz38zYXK7TEkix2GhV4AaABAg,test,Waduh setelah 2 tahun kembali juga kau,Opinion,,,,,,,
Ugg1C06C0g48m3gCoAEC,PEbhbW4rgy4,TOP_LEVEL,train,"yang bikin video, kalo matahari tiba2 menghilang loe sembunyiin dimana? hayo cepat kembaliin..",Question,,,,,,,
UgzWqKs4VwPpRbwhLnd4AaABAg.8zYaV6E_qLh8z_1ayWKDkm,QK01ROEqJ1A,UgzWqKs4VwPpRbwhLnd4AaABAg,train,"Alhamdullilah sebelumnya saya percaya langit tanpa batas, tapi agak aneh klo tanpa batas , Alhamdulillah sekarang tau batasnya adalah kubah arsy",Disagreement,,,,,,,
Ugx8Wb8mHBVO-U59fER4AaABAg.9HkboIOVK9C9KqB2H2ywdv,QK01ROEqJ1A,Ugx8Wb8mHBVO-U59fER4AaABAg,train,Gua juga kaya ngulang-ngulang. Tapi beda-beda suara. Pembahasan sama.,Agreement,,,,,,,
UgyDpto0D5eIBdr3PNZ4AaABAg,qis44fqpuAU,TOP_LEVEL,train,"Ke masa lalu  Biar bisa ketemu ama nabi muhammad SAW dan para sahabat, dan bisa ngebantu nabi muhammad saat hijrah.",Opinion,,,,,,,
UgwRBDXYcD9Xbh82eT14AaABAg.9T4YkwJlRbM9ZGBYqvmWC9,iq0yOkj3d28,UgwRBDXYcD9Xbh82eT14AaABAg,train,Mana bukti? Kasih surat atau dalionya sini? Aku gak pernah denger Islam bipang Bumi itu Datar,Experience,,,,,,,
UgyZ-OT7FUINcTdcS0R4AaABAg.8xi1gCx7SZn8xioWMEc9qh,t5SaFgSaM_M,UgyZ-OT7FUINcTdcS0R4AaABAg,train,"Mereka lebih menyukai politik daripada astronomi.  Kalau mereka menyukai astronomi, pasti acara berita di tv tentang astronomi. (YES! GW GK BAKAL LAGI NONTON BERITA SOAL POLITIK YANG MEMBOSANKAN).",Opinion,,,,,,,
UghsbypC9JH6UngCoAEC.8GpYhZ95QsY8I2DV30fh2l,iq0yOkj3d28,UghsbypC9JH6UngCoAEC,train,+Arif Pangerans ni org ternyata promosi dimana mana :v,Opinion,,,,,,,
UgyfJqshPUZ4D7yUW3Z4AaABAg.9Gf9WwaQIx09GpSnO3GcDh,21seK8tKSYI,UgyfJqshPUZ4D7yUW3Z4AaABAg,test,"Mhn maaf bkn bw agama,kl menurut kepercayaan sy mmg Allah yg LBH tahu.kl menurut anda silahkan.dan sy PK teori dimensi tiga.kl anda ada pndapat lain silahkan.kl msk diakal akn sy terima sp ada penelitian yg LBH lanjut.ky tunggu aja mgkn ada pndapat dr yg lain.ok",Opinion,,,,,,,
UgzktWYygMwQU_Cgx8V4AaABAg,dghOCZmSEUQ,TOP_LEVEL,train,Kenapa cabe pedas   Kasih tau donk,Question,,,,,,,
UghduNjkZG9O3XgCoAEC.8NfuFfzSOQK8YTgM4Jc-w3,NVDIHTGVcLc,UghduNjkZG9O3XgCoAEC,val,wanda windi lha wong ini bahas bangunan di bumi kok brow brow,Question,,,,,,,
Ugxf7ChpBCm9RRNGS4l4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,"Tidak bisa berkata kata lagi. Aku ini sekecil apa yaa, sedebu pun ga mungkin. Kuantum kali yaa partikel paling kecil. 😅",Experience,,,,,,,
UgwpGchTJy-tX4Q2cBF4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,"Pusing gue bro Tak terbayang kaya gimana luasnya alam semesta ini Mungkin kita manusia tidak ada artinya Mungkin masih banyak mahkluk yang sempurna,hebat,fisik yang sempurnah di luar sana  Mungkin kita seperti semut ketika kita di lihat oleh mahluk lain di di luar planet kita Terimakasih",Suggestion,,,,,,,
Ugz5scfCHCX5e9mOhTl4AaABAg,NVDIHTGVcLc,TOP_LEVEL,val,"salah satu tanda akhir zaman dalam islam : ""MANUSIA BERLOMBA-LOMBA MEMBANGUN GEDUNG TINGGI PENCAKAR LANGIT""",Disagreement,,,,,,,
Ugw0xkKq3kIlMrJdQp14AaABAg.8jSIYLZiZWg8jSUbPOALU8,qis44fqpuAU,Ugw0xkKq3kIlMrJdQp14AaABAg,train,David Hutauruk ngakak😂😂,Opinion,,,,,,,
UgyXjghJ0EI_uXaMvCB4AaABAg,dghOCZmSEUQ,TOP_LEVEL,train,Ko sekarang jarang upload si,Opinion,,,,,,,
UgiotP14HYPvL3gCoAEC,YljSXjd4lnk,TOP_LEVEL,train,min knp balita lebih mudah untuk tertawa dibanding orang dewasa?,Question,,,,,,,
Ugivi-n4aGyEcngCoAEC.8KCkLKWqY2r98POqYk86ND,NVDIHTGVcLc,Ugivi-n4aGyEcngCoAEC,val,"@avc9686 amin bro, semoga doanya berbalik.",Opinion,,,,,,,
UgyKPQ2WZ5D91l1xhkx4AaABAg.9MH_uJZim3E9MHcIOYEx5n,rha05J96bOM,UgyKPQ2WZ5D91l1xhkx4AaABAg,train,"Bahas dong min, gimana caranya ngedapetin data/gambar dari satelit, rovers atau bahkan voyager yang jaraknya jauh banget dari bumi",Suggestion,,,,,,,
UgghAwSIbJ1afHgCoAEC,NVDIHTGVcLc,TOP_LEVEL,val,"mau tanya, kenapa tubuh kita gak bisa diam seperti patung? padahal udah nyoba diem sediem diem nya tapi tetep aja gerak walaupun dikit. pertanyaan dari kecil😅",Question,,,,,,,
UgyMRyYR8auE-JdlUW54AaABAg.9LqbS-1QWE59Lt3y6ZZw7J,AxyPASIXz1k,UgyMRyYR8auE-JdlUW54AaABAg,train,"@Hectōr_2304 dahlah, pelajarin aja",Opinion,,,,,,,
UgwMalMr89-wpuBAB_14AaABAg,iyJeozHhvJI,TOP_LEVEL,train,"Klo bulan hilang, gravitasi bakal meningkat ya?, Dan mungkin bakal berpengaruh pada bentuk tubuh makhluk hidup termasuk kita manusia, byangin klo bulan ilang, ntar anak cucu kita melata😵",Suggestion,,,,,,,
Ugyj6uLAjC95A6ZjyhJ4AaABAg.97nD79QL_vH97pGEpAVLmP,21seK8tKSYI,Ugyj6uLAjC95A6ZjyhJ4AaABAg,test,@akmalhasan7549 generasi gaada otak,Opinion,,,,,,,
UggBPLO_NgB3TngCoAEC,iyJeozHhvJI,TOP_LEVEL,train,kita berasal dari gumpalan protein cikal bakal kehidupan??,Question,,,,,,,
UgzELQBMD_e5ipd7NFx4AaABAg.8jYZiPxN7Ht8jqeMf4Fe_S,qis44fqpuAU,UgzELQBMD_e5ipd7NFx4AaABAg,train,Erwin Tri sabar yah :),Opinion,,,,,,,
UgzY8-F-kejAnNdAvyZ4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Tapi mungkin saja ada kehidupan lain di luar sana,Disagreement,,,,,,,
UgxCbSyJ4iNHXXfIqTl4AaABAg.8jSEtxC1fc08jSMwowV3Uc,qis44fqpuAU,UgxCbSyJ4iNHXXfIqTl4AaABAg,train,Sebenarnya ikan bisa tidur ga?,Correction,,,,,,,
UgyBq99Jv7mbFCba21J4AaABAg,rha05J96bOM,TOP_LEVEL,train,Dan sekarang kita menyadari kalau tengu itu sekecil apa,Opinion,,,,,,,
UgyFtvC8Be0SiDrZlG94AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Dpt datany dr mana ya..apa sdh ada alat utk mncapai k lokasi it smua.shingga dpt mngmpulkan datanya.sdgkan htungan nya rbuan rtsan th ...hnya allah yg mngtahui,Opinion,,,,,,,
Ugx5keJgUaqqbFSgC9h4AaABAg,qis44fqpuAU,TOP_LEVEL,train,"Ingen ke masa depan, karena masa lalu terlalu sakit untuk diingat:'(",Opinion,,,,,,,
UgyPmp1qjwrgJt1UI3R4AaABAg,qis44fqpuAU,TOP_LEVEL,train,"pngen k masa lalu, pngen liat lg dmna wktu diri gw blm sesibuk skrg. bsa liat klurga utuh. kmpul brcnda, and then gw pngen liat ayah gw yg dlu msh sayang sama gw, ;)",Agreement,,,,,,,
UgzX7CZUve_1h1_oKft4AaABAg,YljSXjd4lnk,TOP_LEVEL,train,kok bisa  kenapa terkadang kentut kita tidak bau?,Question,,,,,,,
UgyXH0gS7aQ1EAlPLNl4AaABAg,qis44fqpuAU,TOP_LEVEL,train,Ke masa lalu supaya bisa mewujudkan cita2 ku,Opinion,,,,,,,
UgydG6e9v77-ohDZhOx4AaABAg.8op_Wv6Yraw8pVszNepFFr,5_9wU8yJZ8w,UgydG6e9v77-ohDZhOx4AaABAg,val,"Karna kalo elu enggak sengaja ya otak lu gak tau apa yang akan terjadi, jadi otak lu kaget :v",Opinion,,,,,,,
UgjBVpjA_pKmpXgCoAEC,Tx87wEaDtxo,TOP_LEVEL,train,Tentang alam semesta lagi doong uploaaad😁,Opinion,,,,,,,
Ugy1qshrs0_UXiRiSeR4AaABAg.8Y5f4GUbvpB8seUtw-01o8,iyJeozHhvJI,Ugy1qshrs0_UXiRiSeR4AaABAg,train,@arisprasmiyanto5777 nanya sendiri jawab sendiri_-,Question,,,,,,,
UgxGP90HL3WB3lgRO3F4AaABAg.8rd2fLpm_1T90Q_pOuoLQ6,21seK8tKSYI,UgxGP90HL3WB3lgRO3F4AaABAg,test,"@yantosihombing7628 kasihan ya keliatan bgt nolep ny (no life) kerjaan ny cmn nanggapin orang selama 5 BULAN? Di Youtube?.Jawaban ny jg berbelit belit berulang - ulang dan cmn mempertanyakan hal hal yang sdh dijawab, bawa bawa agama lagi kalo mau punya temen keluar rumah mas , dan jangan bahas hal hal yang membuat suasana canggung dan akhirnya mas no life lagi,jangan cuma membuka youtube dan menonton teori teori aneh yang membuat diri jadi gangguan jiwa gak berotak loh menanggapi orang selama 5 Bulan , sampai yang waras mengalah aja ha ha ha!, yang gak waras ya tanggapin lagi deh komen k biar tembus 6 BULAN ck ck ck  Edit : Yang Merasa Aj 😂",Question,,,,,,,
Ugg8yt5X4SO5t3gCoAEC,NVDIHTGVcLc,TOP_LEVEL,val,"Video pertama tanpa bakso sejak pertama kali saya nonton video dari ""Kok Bisa?""",Question,,,,,,,
UgyI6Jk4dB2RwMwxxdV4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Tanda2 kebesaran Alloh swt.subhanalloh.semuanya di luar nurul kita.,Opinion,,,,,,,
UgymwI1gfFd4FvCDIyF4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,"Tidak ada batas alam semesta. Jika ada, lalu apa yang ada dibalik batas itu? Jadi memang tak ada batasnya. Kita tidak, atau belum bisa mengerti apa itu 'batas alam semesta' karena kita masih terikat dengan space dan waktu.",Question,,,,,,,
Ugx4CogADo3KUBL0-oR4AaABAg,5_9wU8yJZ8w,TOP_LEVEL,val,Min mau tanya kenapa negara miskin tidak mencetak banyak uang?,Question,,,,,,,
UgxEQaZd0j9Icug3Edp4AaABAg,t5SaFgSaM_M,TOP_LEVEL,train,"kita yang menjaga bumi mereka yang membuang sampah ber ton"" :)         tapi tetap jaga bumi ya guys, oke!",Disagreement,,,,,,,
Ugz46J0ndGxfUYa5wVt4AaABAg,FjFsx6iQE3Y,TOP_LEVEL,train,Ada thanos dan pasukannya :v,Opinion,,,,,,,
UgwBI6lCw4Efjn5lO954AaABAg,PEbhbW4rgy4,TOP_LEVEL,train,Siapa orang terkaya di dunia,Opinion,,,,,,,
Ugiy740p4oYb83gCoAEC.889B7UgGEMs88DgZbWlxc3,FjFsx6iQE3Y,Ugiy740p4oYb83gCoAEC,train,"+Sangkala Wira 'ga puya kecerdasan' itu baru teori kan. Lagian jenisnya nggak cuma 'kita' dan 'alien'.... Bahkan alien pun banyak macemnya. Ada yang inteligensi-nya melebihi kita (ufo kecepatan luar biasa spt kata agan tadi) dan mungkin ada juga alien yang masih berbentuk mikroorganisme seperti penciptaan bumi kita di awal dulu... Mungkin, semuanya masih mungkin...",Experience,,,,,,,
UgzEEWpsyMyYtQ3zM4l4AaABAg,T9ttUfGG7EE,TOP_LEVEL,train,2:47 R.I.P KOBI,Opinion,,,,,,,
UgwVKUdY2v_Kdia4z-V4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Pusing min ah merhatikeun nage,Opinion,,,,,,,
Ugw9nQf0q2J5cu5udth4AaABAg,21seK8tKSYI,TOP_LEVEL,test,Animasinya avatar bnget 😍😂😂,Opinion,,,,,,,
UgyhOZ63jbdI2xNwnPF4AaABAg.8cB2suZiFWn8dZE4WJzN08,iq0yOkj3d28,UgyhOZ63jbdI2xNwnPF4AaABAg,train,Salah paham semua,Disagreement,,,,,,,
UgwTW0WNkU3PRkbjkf94AaABAg,5Zi4qGpGop4,TOP_LEVEL,train,"""Bentuknya bulat, berwarna abu-abu, dan bercahaya terang."" = BAKSO (PENTOL)",Opinion,,,,,,,
UgwxmB6ruhZqek1rlLV4AaABAg.8jSF2folqT88jSHm_Xk2B8,qis44fqpuAU,UgwxmB6ruhZqek1rlLV4AaABAg,train,Fatur6773 cuma mau nanya ff mu rank nya apa punya aing masih BRONZ XD ya maklum lah player ff baru Malik boleh Mabar bareng ndak,Question,,,,,,,
Ugjo_H7RivZkfHgCoAEC,iq0yOkj3d28,TOP_LEVEL,train,"""Sudah saatnya kita belajar memahami keterbatasan kita dalam menerjemahkan alam semesta yang tak terbatas ini""  - Kok Bisa? (2016)  wkwkwk",Question,,,,,,,
UgxmV9dW38zfhV96wM94AaABAg,iq0yOkj3d28,TOP_LEVEL,train,gw lbh percaya ilmu fisika( bumi itu bulat) drpd teori konspirasi yg aneh aneh,Opinion,,,,,,,
UgzLt1E9eK0MvS67Ccl4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Sampai saat ini saya masih bingung siapa yang mengamati dan me meta kan galaxy wkwkwk sedangkan jarak dan luasnya aja diluar nalar,Opinion,,,,,,,
UgiRrHhYfYcmqHgCoAEC.8Hn6_eMuDTg8IKyAaiAH3d,iq0yOkj3d28,UgiRrHhYfYcmqHgCoAEC,train,kita? tangan lu aja kaliiii gue enggak,Question,,,,,,,
UgisFya1qH1D13gCoAEC,FjFsx6iQE3Y,TOP_LEVEL,train,Menurut saya sih klo kita aja gk bisa nemuin mereka gimana mereka nemuin kita? kita kan makhluk yg diberi akal :) #menurut saya,Question,,,,,,,
Ugw50HR0RYkD0Jc12hN4AaABAg,FjFsx6iQE3Y,TOP_LEVEL,train,Hanya Allah yang tahu.,Opinion,,,,,,,
UgxdfM2Wjt8sNDyDsFJ4AaABAg,impJiSfof9E,TOP_LEVEL,train,"min, suaranya mirip kak Agung Hapsah",Opinion,,,,,,,
UgxKRMrKYPnKmKCpyap4AaABAg.8phM_nvmqdp9AJv3NTddzZ,21seK8tKSYI,UgxKRMrKYPnKmKCpyap4AaABAg,test,"Sofyan Hamimi kau tak pernah tengok laut, atau naik kapal laut atau naik kapal terbang? Aku bagi kau terangkan perkara yang paling asas dulu. Bagaimana pasang surut air laut boleh berlaku? Kenapa air laut sekejap tinggi dan rendah? Kenapa pihak jabatan laut boleh tahu jadual air pasang surut 1 bulan awal dari kejadian? Guna ilmu apakah mereka? Kalau benda asas ni pun tak faham, tak payah cerita yang lebih sulit.. baik masuk kelas asas fizik dulu",Question,,,,,,,
Ugy5tKRKwymV0AWHWb54AaABAg,NVDIHTGVcLc,TOP_LEVEL,val,Jadi inget kaiba,Opinion,,,,,,,
Ugz7w7gdGv20xWDdfal4AaABAg.8zSgk9sCFk98zmTvp8LBwu,QK01ROEqJ1A,Ugz7w7gdGv20xWDdfal4AaABAg,train,Merkurius juga kecil bukan,Disagreement,,,,,,,
UgxV4bqemIPWwMyB-sJ4AaABAg.9MPyCs0R5dU9MWHtWLkmc5,twXOQyxZWxY,UgxV4bqemIPWwMyB-sJ4AaABAg,train,Chanel ilmu merah,Opinion,,,,,,,
Ugzn8dPngn8NzqeUTv14AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Menurutt gw alam semesta gak terbatas si bang klo terbatas mungkin klo ada yang bisa nyampe ujung semesta apakah mereka akalan nabrak atau tembus 🤔,Question,,,,,,,
UgysKwjSHkiFe5zSK9N4AaABAg,21seK8tKSYI,TOP_LEVEL,test,Bumi itu datar !,Opinion,,,,,,,
UggmBcmMGas543gCoAEC,FMNRItiR6ZA,TOP_LEVEL,train,kenapa stir mobil di indonesia dan luar negeri berbeda?,Question,,,,,,,
UgwismKAGQs47289ARR4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Moga2 di masa depan nanti yg namanya agama udah nga ada lagi biar orng2 nga percaya tahayul yg belum tentu benar,Agreement,,,,,,,
UgyZr_l3KqKi3naFHWV4AaABAg,5_9wU8yJZ8w,TOP_LEVEL,val,"00'52 kurang tepat, tidak ada sistem dipesawat yang mencegah/menghalangi burung, ada sebuah komponen tepat didepan engine/mesin bernama spinner cone, memang tujuan utamanya sebagai penanda agar ground crew tahu mesin berputar atau tidak, juga sebagai penanda arah putaran, fungsi lainnya tentu agar burung menghindar setelah melihat putaran cone, tp sedikit kemungkinan. 01'06 memang jarang tapi tidak bisa dianggap tenang/enteng. Karena selain cuaca ekstrem, burung tentu sangat berbahaya apabila mengenai mesin pesawat hingga terbakar dan mati, pesawat kehilangan daya mesin tentu akan berpengaruh ke gaya angkat dan gaya dorong, sangatlah berbahaya, disinilah keahlian pilot dibutuhkan dan harus segera RTB ke airport terdekat, juga apabila burung mengenai window/kaca cockpit crew/pilot, benturan yang sangat keras bukan tidak mungkin bisa untuk memecahkan kaca dan tentu sangat berbahaya apabila mengenai cockpit crew yang notabene sebagai pengendali pesawat. Semoga bermanfaat.",Disagreement,,,,,,,
UgyMYgE1_ignar_VOSF4AaABAg,NVDIHTGVcLc,TOP_LEVEL,val,Kalo ada pesawat bisa jatoh,Opinion,,,,,,,
UgxksLMbNYhxeKPx7UR4AaABAg.93_87Cq2l-B95B7njA3wnG,QK01ROEqJ1A,UgxksLMbNYhxeKPx7UR4AaABAg,train,"@MRickPrtma sabar kang, mungkin dia bego😅",Suggestion,,,,,,,
Ugw-QYhxyGu38pUw0MJ4AaABAg,rha05J96bOM,TOP_LEVEL,train,Kapan buku keduanya,Opinion,,,,,,,
UgwjhW61BTkjEpbFAKd4AaABAg.9GCekwehj0p9GvtB0J3aWN,21seK8tKSYI,UgwjhW61BTkjEpbFAKd4AaABAg,test,"@fyar_sound ""gak usah hidup dibumi""udah takdir mubran mau apa lu doain gw masuk neraka?silahkan melanggar hadist tasamuh (saling menghargai)lah lu gak ada toleransi,sifat mengahrgai sama sekali",Agreement,,,,,,,
UgikgMYwghSGSHgCoAEC.88CSL2Yyr6Z8lqGJF_uf0g,FjFsx6iQE3Y,UgikgMYwghSGSHgCoAEC,train,Daniel Sinaga gk tau tentang agama Islam diam aja bro :),Opinion,,,,,,,
