comment_id,video_id,text,discourse_label,confidence,annotation_pass,source,like_count,published_at,parent_id,author_name
Ugh28_rSduojjHgCoAEC.8FkjNC2zSJG8Wb89WHPZDc,FjFsx6iQE3Y,Bayu Ega bagus. Lebih ramah lingkungan😆,Praise,High,dual_pass_verified,ai_assisted_dual_pass,0,2017-08-23T11:35:41Z,Ugh28_rSduojjHgCoAEC,@astridquartilla5772
Ugw_LQ-btJdFlnwSvC94AaABAg.9b-fIAWVCJA9b-ypKCh7L_,Beod6J0genE,"Akuu bang, masih belom gantii tapii",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2022-05-14T12:31:51Z,Ugw_LQ-btJdFlnwSvC94AaABAg,@dewikartikasari8788
UgwXQWAWgd8KQbWVv8N4AaABAg,YxgOhIQJX3Q,Roket itu termaksud hukum newton 3 (Aksi Reaksi),Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-09-06T14:10:22Z,,@fatah4967
UgwzY1BDA-3P8TwA78d4AaABAg,T8g_hUpx9VU,"Katanya sih matahari buatan dari china........yg suhunya mencapai 10x suhu lanas matahari........hahahhhaaaa....dunia dibohongi lagi sama china,
seolah olah ini jaman bahula sehingga kita bisa dg mudah dibohongi....hahahaaaa dasar komunis pendusta..",Disagreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2021-07-23T04:40:49Z,,@adonramadhan7163
UgydG6e9v77-ohDZhOx4AaABAg.8op_Wv6Yraw8opv7qYIxrc,5_9wU8yJZ8w,damnnnnnn,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-12-14T11:18:13Z,UgydG6e9v77-ohDZhOx4AaABAg,@rezafalufi
UgxHrKJBMg0nn5BrROB4AaABAg,QK01ROEqJ1A,Ada kemungkinan ada kehidupan selain di bumi hmmmm,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2019-09-05T10:04:15Z,,@nanadongie3558
UghWws6NgqlXsngCoAEC,Tx87wEaDtxo,request dong ka buat video tentang jurusan ipa atau ips ?,Suggestion,High,dual_pass_verified,ai_assisted_dual_pass,0,2016-01-17T04:55:42Z,,@anitaandins
UgwyOIY_glwXmVkluBB4AaABAg,QK01ROEqJ1A,"berarti bumi itu banyak donk, yg setuju like",Agreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2020-05-06T13:19:32Z,,@Qbukadulu742
UghNVn-zyiN4QHgCoAEC,Tx87wEaDtxo,"min gimana sih bulan bisa berubah rubah bisa jadi bulan sabit, purnama dan lain lain",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2017-06-24T02:45:14Z,,@fadilyusup2730
UgxQc1XHt82fRVafyLl4AaABAg,5_9wU8yJZ8w,Jenis pesawat di video ini Boeing 777-X :v,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-12-15T09:59:17Z,,@armandoleony9980
UggJh2TzkQ1QmXgCoAEC,iq0yOkj3d28,"WKWKWKWK
1:22 terimakasih pada para PENITI

sekalian, terima kasik juga pada para jaruanda pentul",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,1,2016-08-12T20:27:06Z,,@Hirsuittrex57
UgjI-y07R7riJngCoAEC,FjFsx6iQE3Y,"min,,,ane pernah masak telor,,,tapi di dalem 1 telor isinya ada dua kuning telor,,, itu klo udh menetas anak ayam nya jadi kyk gimana yak?",Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2016-10-01T10:51:59Z,,@kazepoi5087
Ugy7etVWN6l9erlSEAx4AaABAg.9MHaMEjQKqa9MHbGrXR0CI,rha05J96bOM,Tanya ke MAQ tv bray..,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2021-04-18T16:30:04Z,Ugy7etVWN6l9erlSEAx4AaABAg,@kucingoren438
Ughx3T-nKpd3M3gCoAEC.8FabQctjjFp8Ff6OEnRxj9,NVDIHTGVcLc,Frosty setuju. Berpegang pada prinsip dan kepercayaan masing2 aja. Apa yg diyakini itu yg kita percaya. Segala sesuatunya memang harus selalu dikaitkan dengan agama. Hidup dunia akhirat sejalan seiringan. Kita bukan kaum sekuler. Piss,Agreement,High,dual_pass_verified,ai_assisted_dual_pass,1,2016-06-28T11:43:28Z,Ughx3T-nKpd3M3gCoAEC,@JungleTribeTV
UgzPiCfHoD0ZtfmfNL94AaABAg,impJiSfof9E,Kata napa gua ga ada,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2019-04-12T04:23:17Z,,@dnlanime5801
Ughz5hGICZ7gTXgCoAEC.8TESC-Eltwk8TG2DbCPuwq,iyJeozHhvJI,Ricky 'Q Think' kalo saya pernah baca sih bintang yg berkedip itu sebenarnya dua bintang yg saling berotasi..cmiiw again,Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2017-06-01T08:06:20Z,Ughz5hGICZ7gTXgCoAEC,@adityarachmadi7647
UgzSik0qOaBVCqrfmRR4AaABAg,qis44fqpuAU,Aku ke masa lalu soalnya kita bisa tau dulu itu ada apa dan kenapa ya kan yang setuju like gak ngemis like,Agreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-08-04T06:41:08Z,,@catsunglasses4031
UgxMg7vN_QQKqoRgDkZ4AaABAg.8eXnfp721PT8hlQpn3RDZo,21seK8tKSYI,"Setuju nih gW sama fasha maulid, kn sdh berulang kali dijelaskan dalam Alkitab dan Alquran bahwa hanya orang2 yg berakal yg bisa mengetahui kekuasaanNya.",Agreement,High,dual_pass_verified,ai_assisted_dual_pass,2,2018-06-21T17:48:00Z,UgxMg7vN_QQKqoRgDkZ4AaABAg,@donnyaldino9625
UgyyfrvVXbdB5k9Qttp4AaABAg.999Sy2aOAbD9AdT-UcyNXf,JRJ1ngbUe6A,"@novaladitya862 ​ Noval Aditya  wkwk pemaham ilmu lu yg cetek dan gak punya nalar dengan pemahaman dan pendidikan yang rendah, sampe akhirnya ngaku2 anak fisika wkwk wajar sih klo lu mundur, jwab benda arah jatuh aja gk bisa, sok sok an pake alesan massa jenis lah, sok sok an ngejelasin gaya tarik krn elektromagnetik lah, daaaan masih banyak lainnya, klo gw jd lu sih malu, terus minta bukti 2 batu dideketin bakal saling tarik menarik, sekali lagi gw bilang LIAT VIDEO DRI LINK YG GW KASIIIH DAN JELASIN KOK BISA SALING MENARIK LALU MENEMPEL, klo gk mau silahkan buat percobaannya sendiri!! ngomong sama anak lulusan sd yg sering remedial ya gini, SUSAH DIKASIH TAU DAN MALAH JD SOK TAU, gw saranin lu tu banyak baca, jangan liat bokep sama teori konspirasi doang, bye2 otak gepeng 'piss for u' jangan harap gw reply komen lu lg wkwk",Suggestion,High,dual_pass_verified,ai_assisted_dual_pass,0,2020-07-03T07:14:51Z,UgyyfrvVXbdB5k9Qttp4AaABAg,@briands2571
UgzWhAv0QVSig4ij3954AaABAg.8elW1_LaP2z8hmZd7xK4-v,21seK8tKSYI,"secara visual aja ya..
kalo lo naik pesawat juga kan keliatan bro.
pesawat biasanya terbang ratusan hingga ribuan meter diatas tanah .Seharusnya kan dengan perbandingan segitu (ribuan mater dari permk.tanah dgn jari jari bumi/ sekitar 6ribuan meter) udah bisa keliatan . 
Dan itu masih datar aja. 
terbukti bro..bumi itu datar.
(gak pernah naik pesawat lo ya...makanya gak tau wkwk).",Correction,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-06-22T04:24:10Z,UgzWhAv0QVSig4ij3954AaABAg,@milhamfebrianto7947
UgxLAcjv1pwtonCJDMl4AaABAg,21seK8tKSYI,"Bukti kuat bumi bulat
1.Coba lu ke pantai lihat ke kapal apa kah yang nampak semua badan nya langsung atau tiangnya dulu ,kalau tiangnya dulu berarti menunjukan bumi bulat
2.kalau bumi datar bagaimana proses terjadinya siang dan malam ,perbedaan waktu ada yang bisa jelasin
3.Terjadinya gerhana bulan kalau datar gimana caranya cahaya matahari yang menuju bulan terhalangi oleh bumi
4.Satelit luar angkasa memotret bahwa bumi bulat,tidak ada satu lembaga antariksa manapun yang  mengatakan bumi berbentuk datar
5.venus,mars,juputer dan semua planet semua nya berbentuk bulat
6.Mohon maaf ini mah  bagi ummat muslim ,semua ahli tafsir sepakat menyatakan Bahwa bumi berbebentuk bulat",Agreement,High,dual_pass_verified,ai_assisted_dual_pass,3,2021-12-07T10:26:36Z,,@idanrizdan5020
UgxCbSyJ4iNHXXfIqTl4AaABAg.8jSEtxC1fc08jSKvuJEnyF,qis44fqpuAU,Kok Bisa? Kalau gw lebih ga menggunakanya min karena jika gw menggunakan ke masa lalu bisa saja gw mengubah sejarah itu sendiri yang sudah seharusnya malah jadi berubah dan juga ga ke masa depan jika sya ke masa depan juga sama bisa ngubah sejarah di masa depan itu,Correction,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-08-02T15:34:23Z,UgxCbSyJ4iNHXXfIqTl4AaABAg,@kevinfrancois1303
UgidXy_ih8pS7ngCoAEC.8MoWGvFCVM08ggitpt0Sxt,uA3cMFjqfaM,"Modul Makalah Noob Lulusan SD Malahan Mungkin Lulusan TK kali yak wkwkwk
Lo mau kerjain Fisika aja Capek ! Yang buat Channel kok  bisa  itu  Lulusan Mahasiswa loh ! Sedangkan kamu Cuma lulusan SD haha atau tk :)",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,1,2018-05-26T01:26:59Z,UgidXy_ih8pS7ngCoAEC,@jennyfertokyono903
UgzA1eT6JwCs2j3gJE94AaABAg,0QCq6GPY8kQ,Min Kok Air Kencing Hangat?,Question,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-03-08T08:06:34Z,,@yantirusmiyati73
UgxGRUmU0Y5gg5peaf14AaABAg,Tx87wEaDtxo,"Kuota internet saya terhisap video ini, lagi nonton tiba"" ada sms ""kuota anda sisa xxx Mb""
Sedih sekali",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,1,2018-04-24T06:04:45Z,,@papoyminions6404
Ugw3t_PuTAFDcTaBG9V4AaABAg.9MP9RG-tMFC9MRVRZfjLub,twXOQyxZWxY,"@naufalt.a8796 well, jadi gini, menurutku teori ini masuk akal aja, jadi kan ga lama lagi (sekitar 100 tahun mendatang) bumi kira kira bakal ketelen sama laut, lah gunung gunung di bawah laut itu kan meletus, dan secara ga langsung bisa ciptain kawah, tapi yang jadi bingung itu...... Emang masih ada bumi 250 juta tahun mendatang, kan atmosfer udh rusak, jadi tidak menutup kemungkinan untuk meteor jatuh kan? Lah kalo ledakannya kayak jatuhnya meteor dinosaurus itu apa ya gak langsung hilang bumi, ini teori masuk akal, cuma yang bikin bungung itu emang ada bumi 250 jta tahun kemudian?",Question,High,dual_pass_verified,ai_assisted_dual_pass,0,2021-04-22T12:42:46Z,Ugw3t_PuTAFDcTaBG9V4AaABAg,@musuhnyanightbot3332
UgwPnz1d8nUGebccilR4AaABAg.9ShrT5oPtpK9T58KDX_d4t,T9ttUfGG7EE,Setuju HOAAAAXXXXX,Agreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2021-10-04T19:57:15Z,UgwPnz1d8nUGebccilR4AaABAg,@jacktom5621
UgxDlJMm_ap-Ag8qAQl4AaABAg.8tbdII72nr58tbswLQpAPN,impJiSfof9E,"Saya yakin alien itu ada,arti makna kata alien itu makhluk tidak dikenal,,jd alien tidak semesti seperti makhluk pintar dengan peralatan canggih yg bersinar,tp alien juga bisa seperti bakteri2,seperti di temukan nya bakteri2 yg melekat di stasiun luar angkasa,.",Correction,High,dual_pass_verified,ai_assisted_dual_pass,7,2019-04-12T07:06:38Z,UgxDlJMm_ap-Ag8qAQl4AaABAg,@nextlevel3287
UgwA0BrbNY4keQHXncp4AaABAg.9OJR6BXUVwm9OwOeggfE0H,21seK8tKSYI,"@dyanpermadi2846 Sebenarnya lu bener juga sih.. tapi yang namanya orang gabut. 

Gw debat kek gini sebenernya buat lucu²an aja, mau dia percaya ato enggak itu urusan dia, tapi gw coba untuk jelasin sebisa gw cuman buat meluruskan hoax² FE ke GE

Anjirlah napa gw malah curhat 😂🗿",Disagreement,High,dual_pass_verified,ai_assisted_dual_pass,1,2021-06-23T15:02:00Z,UgwA0BrbNY4keQHXncp4AaABAg,@filthystinkyskeleton
UgzPxjBiQuhyx0P3bhp4AaABAg.8y0kL0xNRzn8zGbEawpZm5,2EVv7dmTFik,"@bambanktolet haha.. gini aja bro,, coba lu cari tentang sistem galaxy deh ,, gw paham yg lu maksud itu di bima sakti bayag bintang"" seperti matahari kan,, lu maw bilang semua.a itu bimasakti?,, coba deh dri ini lu cari aja tentang milkyway perbandingan dengan galaxy lain,, gw sempet nyelipin kata bima sakti itu galaxy yg kecil kan ,, yah emg kecil bgt ,kecil pake bgt kalo di bandingin yg lain .. klo udah paham .. coba bales lagi komen gw ..buat perbadingan.a ni yah,, orang dulu menganggap kalo bima sakti adalah seluruh dari tatasurya qt , dan gk ada yg lain, sampe baru sadar kalo tetangga qt yaitu andromeda itu adalah galaxy lain juga ..",Question,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2019-08-30T18:37:03Z,UgzPxjBiQuhyx0P3bhp4AaABAg,@altd1753
UgxXPu9crh3xOg2YdUZ4AaABAg,FGdLT8UuBZI,Gerhana bakso 😂,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-01-30T23:22:12Z,,@hiphoto6188
UgiE6QMA4yJcKHgCoAEC,uA3cMFjqfaM,bagaimana di mars untuk membuat wilayah negara apakah membangun negara bernama MANUSIA?,Question,High,dual_pass_verified,ai_assisted_dual_pass,0,2016-12-23T02:17:44Z,,@fathurrahmankesumaridwan2422
UgyKuM5AVOkXdEg9_r54AaABAg,rloh5wZxFrU,Ini lah contoh channel yang bermanfaat,Praise,High,dual_pass_verified,ai_assisted_dual_pass,0,2019-01-20T18:20:33Z,,@boboyboi
Ugz7zWdJou14p2eyOkt4AaABAg,6ceW7ugIKMs,"Bagusnya infonya
Thanks y",Praise,High,dual_pass_verified,ai_assisted_dual_pass,0,2021-03-31T03:25:01Z,,@supersianturi1822
UgxEW9Jlu4Ond9Kwuzl4AaABAg,YxgOhIQJX3Q,Kenapa pesawat tidak ada parasut dan kursi lontar?,Question,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-09-07T14:13:40Z,,@jwjwjw28
UgwYg_ICpGvs5pkHFJl4AaABAg.8orkrEzO2cc8zzI1OICiGp,Tx87wEaDtxo,"Buat yg G suka KPop diem aja np dah ,bacod tau g.",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,5,2019-09-17T12:25:33Z,UgwYg_ICpGvs5pkHFJl4AaABAg,@deaa7768
UgxklUsrqQB2geeYOmJ4AaABAg,impJiSfof9E,dan semua gambar yg di internet itu ialah CGI,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2019-04-12T04:27:10Z,,@yunicosetiawan6607
UgzSP0oM2n4RnLA6I_p4AaABAg,YxgOhIQJX3Q,Aku belom pernah naik pesawat,Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-09-10T10:53:40Z,,@auah5020
UgznuROh0Om_qZOhE6B4AaABAg,QK01ROEqJ1A,Gw dari dulu udah suka ama luar angkasa,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2022-04-21T12:25:31Z,,@haihalo3145
UgyOanADzjN6HIHr4Zt4AaABAg,0QCq6GPY8kQ,bang kenapa malam kita takut air?😂,Question,High,dual_pass_verified,ai_assisted_dual_pass,1,2018-03-09T15:27:35Z,,@dovava9559
UgwdeaM_GqJG6ASLzwp4AaABAg,zbSe0xE7tg0,"Buat video untuk saat ulang taun canel ini, videonya kok bisa ada bakso di semua video dari kok bisa",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-03-23T13:24:53Z,,@RRPHB
UgzHPXXrNWBtM-_lXTV4AaABAg,t5SaFgSaM_M,"Jika manusia mencari ""bumi"" baru berarti manusia itu cuma nyampah doang dong di bumi lama? Lalu jika bumi barunya banyak sampah lagi terus pindah lagi gitu? Jikalau tidak ditemukan bumi baru lagi? Mau dimana manusia tinggal? Kan bumi yang sudah ditempati sudah diisi oleh sampah?. So menurutku mendingan daripada pindah bumi begitu, kenapa kita sebagai manusia tidak merubah kebiasaan kita salah satu contohnya membuang sampah sembarangan. Seharusnya kita lebih bertanggung jawab atas apa yang kita perbuat, apalagi ini cakupanya bukan buat diri kita sendiri melainkan banyak orang. Jadi intinya jangan pindah mending perbaiki dari sekarang😊 dan selalu bersyukur apa yang Tuhan kasih untuk kita 😊 ini saranku semoga bermanfaat",Correction,High,dual_pass_verified,ai_assisted_dual_pass,3,2019-08-07T14:25:11Z,,@trianiputrimumpuni4188
UgjTTnqppOBAfXgCoAEC.8HTytPhnc2Q8Icz2BV0d0M,eXml_nlmPoE,+dafuk bebek lu udh pernah liat otak Lo belom? klo Lo belom pernah liat berarti belom tentu otaklu ada dong,Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2016-09-10T05:26:16Z,UgjTTnqppOBAfXgCoAEC,@emparatrix3247
UgxI7oX6i3YCFT5euhN4AaABAg,YxgOhIQJX3Q,"Semakin banyak ya channel edukasi. Kagum banget sama usaha manusia untuk menjelajahi alam semesta. Banyak konten seru juga nih di channel ""Inspiratips"" dan ""Astroverse""",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2023-06-25T05:24:31Z,,@PecintaAstronomi-w4g
UgzULFeLUHZ1iuyphyh4AaABAg,jPyd0Xv5LfY,Opening kont,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2021-07-05T12:18:20Z,,@elternakx7328
Ughcu2e8R85ixXgCoAEC,PEbhbW4rgy4,udah mau dekat kiamat kalau matahari enggak ada:v,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2016-04-13T05:47:05Z,,@vinaafifahmardhiyyah8583
UgwLfmM5tnWWRHLts754AaABAg.8zXvbpuoOcd9AsUVkVWO3B,FjFsx6iQE3Y,1 server :D,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2020-07-09T03:16:36Z,UgwLfmM5tnWWRHLts754AaABAg,@salsaeditz1958
UgwDEXWrRZDU37TrhKV4AaABAg,YxgOhIQJX3Q,Aku dulu gak pernah naik pesawat tapi aku kira bisa tembus  ternyata,Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-12-08T12:01:54Z,,@auah5020
UgyS-o5eZStErvA__u54AaABAg,QK01ROEqJ1A,"@kokbisa Coba koreksi lagi min persepsi dalam islam bahwa ujung alam semesta itu ada
Dan itu adalah sebuah pohon 
Gak masuk akal bukan? Ya itulah kenyataanya itu yg di sebut sidratul muntaha sebuah tempat dimana cuman nabi kita Muhammad SAW yg pertama kali dan yang bisa kesana waktu menjalankan isra' mi'raj",Correction,High,dual_pass_verified,ai_assisted_dual_pass,3,2019-10-19T19:19:56Z,,@vitrayuqadhirza7146
Ugy_-w65UYfouYEIYEJ4AaABAg,dghOCZmSEUQ,"bertanya :v moga :3

knawhy , orng terkena sinar matahari kulit nya akan semakin gelap?
dan apakah tanpa matahari kulit kita akan semakin cerah????",Question,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-03-02T18:21:21Z,,@rypoi2321
UgwW1jboQ0c3ThU0TkV4AaABAg.9JCLtgEjIa0A7ZSQqrUXs1,YljSXjd4lnk,Ketauan bngt GK pernah belajar IPA/fisika,Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2024-08-25T12:28:42Z,UgwW1jboQ0c3ThU0TkV4AaABAg,@arsa-j2e
UgwTusgmiRvtDTKU1Pp4AaABAg,FGdLT8UuBZI,MUGEN TSUKUYOMI...!!!!!!,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,2,2018-01-31T01:36:15Z,,@zulfiannugroho3762
UgwD5eCiqvPk1kGYTmh4AaABAg,T8g_hUpx9VU,Mantab👍,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,1,2021-02-10T10:57:20Z,,@coalmannn
UgjreJpMWzmlIXgCoAEC,PEbhbW4rgy4,"Min, saya penasaran, dan rada berimajinasi, kan bumi punya pusat tata surya; matahari, planet2nya mengelilingi sesuai orbit dengan teratur, tapi min saya kepikiran dengan sbuah atom, atom juga kan punya inti atom dan d kelilingi oleh elektron2nya dgn teratur di orbitnya pula, saya jadi mikir apa mungkin tata surya kita ini adalah suatu atom untuk benda yang lebih besar lagi? xD",Suggestion,High,dual_pass_verified,ai_assisted_dual_pass,0,2016-04-13T11:15:24Z,,@usamahn9885
UgwCHo44tSCurt574vV4AaABAg.90JTW_kCQy390pZQESY5aN,QK01ROEqJ1A,"Betul bang kita itu cuma dibohongi 😂😂sampai sekarang belum ada satelit yang bisa kayak gitu 
Semua itu karena menarik orang untuk melihat video",Disagreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2019-11-02T10:47:52Z,UgwCHo44tSCurt574vV4AaABAg,@budakalay6372
UgxDlJMm_ap-Ag8qAQl4AaABAg.8tbdII72nr58tc5bckVwIy,impJiSfof9E,"@yabesadm Black hole murni pengethuan ilmiah dan sudah lama dipelajari dalam ilmu sains, sedangkan alien hanya klaim dari pihak terntntu saja dan para ilmuwan tidak pernah menemukan bukti adanya alien, hanya saja akal mereka tidak sanggup memecahkan misteri seperti terciptanya piramida dll maka mereka menyebutnya buatan makhluk luar bumi, nah makhluk luar bumi ini orang barat menyebutnya Aliennn, Tapiii dalam agama diatas langit ada makhluk, namanya malaikat, malaikat bisa menyerupai manusia dan lain lain, sedangkan mereka banyak yg atheis jadiii mereka tidak tahu apa itu ""Angel"" bagi mereka ""Angel itu adalah mitos agama"" nah akhirnya mereka menemukan istilah baru namanya ""Alien"" jadi kalu anda  punya agama (Islam) tapi percaya Aliennn maka belajar ngaji dulu lah nak, pelajari ilmu astronomi (falak) dalam Islam, pelajari sejarah peradaban dunia sebelum PD I, supaya kamu tahu siapa agama (Islam) kamu itu, dan pelajari bagaiman maju peradaban Yunani kuno dan pelajari lagi bagaimana maju teknologi zaman nabi nuh, dann dulu ada yg namanya negara Atlantis, mending buktiin itu aja dulu daripada buktiin alien,",Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2019-04-12T09:06:08Z,UgxDlJMm_ap-Ag8qAQl4AaABAg,@GhifaRial
UgxOXHPuh6OKro8GWyV4AaABAg.8sWaFWBNSde8swtvMEqJUR,0QCq6GPY8kQ,@dinanhafizh1433 gemes aja pada bisa dapet ilmu gratis tanpa biaya kuliah ga kayak anak yg kuliah diperkapalan... hahaha salam 20 jari (tangan +kaki),Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2019-03-26T14:27:53Z,UgxOXHPuh6OKro8GWyV4AaABAg,@em_a_je
Ugyp_-7c-8afpXt282t4AaABAg,Tx87wEaDtxo,"gravitation is not a force, video yang seharusnya dihapus karena misinfromasi",Correction,High,dual_pass_verified,ai_assisted_dual_pass,0,2024-10-29T14:00:45Z,,@thinkusually
UgyapMjHWaC9vHzto1x4AaABAg,21seK8tKSYI,Min bahas dong tentang ( terbuat nya angin),Suggestion,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-06-29T16:28:34Z,,@dikiariyanto768
Ugw5gwIRTxvMXW7XZX14AaABAg,dghOCZmSEUQ,#wolfin gaming,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2019-02-10T10:14:08Z,,@yeen.lembek2813
UgwJUy0jwR7NgnmxG8R4AaABAg.9CFdTs36JxL9GMoi2-zcnA,QK01ROEqJ1A,@ibnuuu.passage1984 ga,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2020-11-22T13:55:20Z,UgwJUy0jwR7NgnmxG8R4AaABAg,@Nate.o
UgyPIYFQfGpvr-caDsV4AaABAg,t5SaFgSaM_M,Kenapa selalu ada baksonya sih 😅😅😅😅😅,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2019-09-10T09:58:22Z,,@gandhiissao5816
Ugy13JZIgWy6hTLJ15F4AaABAg,T8g_hUpx9VU,"Salah seharusnya adalah omongan tetangga/Emak² +62 yg ngomongin kita :v, pdhl gk ngapa²in",Correction,High,dual_pass_verified,ai_assisted_dual_pass,0,2021-02-10T16:16:07Z,,@ninohindrawan5251
UgynB260qVCrpeJTJ1B4AaABAg,FGdLT8UuBZI,"maaf, penganut flat earth kira2 liat nggak ya???",Question,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-01-31T12:13:22Z,,@ericmaskill7
UgzUkaAyk3oppOTTraV4AaABAg,YxgOhIQJX3Q,Bang kecepatan roket brp km/jam,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2019-04-05T22:17:55Z,,@atarazta1407
Ugx32YxBhJ0afT0JNVB4AaABAg,2EVv7dmTFik,"min mau tanya
bagaimana wujud manusia di2000tahun mendatang....?",Question,High,dual_pass_verified,ai_assisted_dual_pass,0,2017-08-02T11:11:13Z,,@nxid4482
Ugy4l6tdHdin0eIIur94AaABAg,dghOCZmSEUQ,"Bintang ga juga menjauh dari bumi, dan akan duluan habis bumi dimakan matahari sebelum bintang lain menjauh sangat jauh dari tata surya",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-03-01T09:30:22Z,,@muhammadaditiasinurat4327
Ughxu7wHCAJ_aXgCoAEC.8MlXP_P7Oxj8MuqzxMH4pM,uA3cMFjqfaM,***** : mantap bro🖒,Praise,High,dual_pass_verified,ai_assisted_dual_pass,0,2016-12-25T14:07:49Z,Ughxu7wHCAJ_aXgCoAEC,@thetielmanbrother2638
UgxTckcucLk5-IM4lIh4AaABAg,impJiSfof9E,Ah hoax,Disagreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2020-01-26T12:55:14Z,,@janwareldavi6448
UgxNsCAb_NazK47cw0J4AaABAg,t5SaFgSaM_M,"0:19 koreksi super kecil
Itu harusnya kaki kiri duluan",Correction,High,dual_pass_verified,ai_assisted_dual_pass,1,2019-07-22T13:39:14Z,,@anordow5216
UgxUdt136JBgRZboQSt4AaABAg.9ELNHrQCERQ9GYyS6Rg55i,T9ttUfGG7EE,@alstrom_id dimana letak yang seperti animasinya coba jelaskan,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,1,2020-11-27T07:11:18Z,UgxUdt136JBgRZboQSt4AaABAg,@corporalford9132
UgyHuxaqOJOumqoqbR14AaABAg.8teTOD6PukA8tjbfFU9lMv,impJiSfof9E,@samueladitya1729 nah bener banget,Agreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2019-04-15T07:09:40Z,UgyHuxaqOJOumqoqbR14AaABAg,@requelmehugorasong875
UgzigsS5SAH4RrGGp6Z4AaABAg.9MUIICJb7-M9RAPjD-qQPV,21seK8tKSYI,"@dahmed3090 emang lu apa huh? Jika bumi datar, coba kirim fotonya yg asli, coba coba, jika memang bumi datar,
Kenapa gerhana bulan bisa terjadi?
Jika bumi datar, seharusnya matahari bukan terbenam tapi menjauh dan terlihat mengecil.",Correction,High,dual_pass_verified,ai_assisted_dual_pass,1,2021-08-18T04:02:45Z,UgzigsS5SAH4RrGGp6Z4AaABAg,@cybergameextreme4463
UgwlUf9TJDkwPG1S6p94AaABAg,QK01ROEqJ1A,Penasaran Tapi Lama Kelamaan Di Pikir Insa Allah Stres Gila Auto OverRev Nih Otak🤯,Suggestion,High,dual_pass_verified,ai_assisted_dual_pass,0,2019-09-06T08:24:33Z,,@andidopzmobilegraphy9637
Ugxi9__AKgLHN1ra9P94AaABAg,YxgOhIQJX3Q,Siapa yg dulu pernah bilang pesawat yg hilang itu mental keluar angkasa,Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-12-01T17:24:40Z,,@engineerndt8606
